key,p1,v1,p2,v2,p3,v3,p4,v4,,
2018-12,observationDate,2018-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-01,observationDate,2019-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-02,observationDate,2019-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-03,observationDate,2019-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-04,observationDate,2019-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-05,observationDate,2019-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-06,observationDate,2019-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-07,observationDate,2019-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-08,observationDate,2019-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-09,observationDate,2019-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-10,observationDate,2019-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-11,observationDate,2019-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2019-12,observationDate,2019-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-01,observationDate,2020-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-02,observationDate,2020-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-03,observationDate,2020-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-04,observationDate,2020-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-05,observationDate,2020-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-06,observationDate,2020-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-07,observationDate,2020-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-08,observationDate,2020-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-09,observationDate,2020-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-10,observationDate,2020-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-11,observationDate,2020-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2020-12,observationDate,2020-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-01,observationDate,2021-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-02,observationDate,2021-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-03,observationDate,2021-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-04,observationDate,2021-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-05,observationDate,2021-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-06,observationDate,2021-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-07,observationDate,2021-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-08,observationDate,2021-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-09,observationDate,2021-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-10,observationDate,2021-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-11,observationDate,2021-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2021-12,observationDate,2021-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-01,observationDate,2022-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-02,observationDate,2022-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-03,observationDate,2022-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-04,observationDate,2022-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-05,observationDate,2022-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-06,observationDate,2022-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-07,observationDate,2022-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-08,observationDate,2022-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-09,observationDate,2022-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-10,observationDate,2022-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-11,observationDate,2022-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2022-12,observationDate,2022-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-01,observationDate,2023-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-02,observationDate,2023-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-03,observationDate,2023-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-04,observationDate,2023-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-05,observationDate,2023-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-06,observationDate,2023-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-07,observationDate,2023-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-08,observationDate,2023-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-09,observationDate,2023-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-10,observationDate,2023-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-11,observationDate,2023-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2023-12,observationDate,2023-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-01,observationDate,2024-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-02,observationDate,2024-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-03,observationDate,2024-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-04,observationDate,2024-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-05,observationDate,2024-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-06,observationDate,2024-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-07,observationDate,2024-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-08,observationDate,2024-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-09,observationDate,2024-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-10,observationDate,2024-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-11,observationDate,2024-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2024-12,observationDate,2024-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-01,observationDate,2025-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-02,observationDate,2025-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-03,observationDate,2025-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-04,observationDate,2025-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-05,observationDate,2025-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-06,observationDate,2025-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-07,observationDate,2025-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-08,observationDate,2025-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-09,observationDate,2025-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-10,observationDate,2025-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-11,observationDate,2025-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2025-12,observationDate,2025-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-01,observationDate,2026-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-02,observationDate,2026-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-03,observationDate,2026-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-04,observationDate,2026-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-05,observationDate,2026-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-06,observationDate,2026-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-07,observationDate,2026-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-08,observationDate,2026-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-09,observationDate,2026-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-10,observationDate,2026-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-11,observationDate,2026-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2026-12,observationDate,2026-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-01,observationDate,2027-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-02,observationDate,2027-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-03,observationDate,2027-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-04,observationDate,2027-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-05,observationDate,2027-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-06,observationDate,2027-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-07,observationDate,2027-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-08,observationDate,2027-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-09,observationDate,2027-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-10,observationDate,2027-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-11,observationDate,2027-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2027-12,observationDate,2027-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-01,observationDate,2028-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-02,observationDate,2028-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-03,observationDate,2028-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-04,observationDate,2028-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-05,observationDate,2028-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-06,observationDate,2028-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-07,observationDate,2028-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-08,observationDate,2028-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-09,observationDate,2028-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-10,observationDate,2028-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-11,observationDate,2028-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2028-12,observationDate,2028-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-01,observationDate,2029-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-02,observationDate,2029-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-03,observationDate,2029-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-04,observationDate,2029-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-05,observationDate,2029-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-06,observationDate,2029-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-07,observationDate,2029-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-08,observationDate,2029-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-09,observationDate,2029-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-10,observationDate,2029-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-11,observationDate,2029-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2029-12,observationDate,2029-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-01,observationDate,2030-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-02,observationDate,2030-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-03,observationDate,2030-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-04,observationDate,2030-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-05,observationDate,2030-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-06,observationDate,2030-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-07,observationDate,2030-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-08,observationDate,2030-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-09,observationDate,2030-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-10,observationDate,2030-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-11,observationDate,2030-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2030-12,observationDate,2030-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-01,observationDate,2031-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-02,observationDate,2031-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-03,observationDate,2031-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-04,observationDate,2031-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-05,observationDate,2031-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-06,observationDate,2031-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-07,observationDate,2031-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-08,observationDate,2031-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-09,observationDate,2031-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-10,observationDate,2031-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-11,observationDate,2031-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2031-12,observationDate,2031-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-01,observationDate,2032-01,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-02,observationDate,2032-02,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-03,observationDate,2032-03,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-04,observationDate,2032-04,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-05,observationDate,2032-05,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-06,observationDate,2032-06,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-07,observationDate,2032-07,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-08,observationDate,2032-08,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-09,observationDate,2032-09,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-10,observationDate,2032-10,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-11,observationDate,2032-11,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
2032-12,observationDate,2032-12,value,{Number},populationType,BirthEvent,measuredProperty,count,medicalStatus,LiveBirth
